Position_x,Team,grid_position_diff,GridPosition,best_qualifying_time,target_position
4.0,Ferrari,0.0,4.0,64.582,4.0
5.0,Mercedes,0.0,5.0,64.763,5.0
6.0,Racing Bulls,0.0,6.0,64.926,6.0
7.0,Red Bull Racing,-11.0,7.0,64.929,18.0
8.0,Kick Sauber,0.0,8.0,65.132,8.0
9.0,Mercedes,-10.0,9.0,65.276,19.0
10.0,Alpine,-3.0,10.0,65.649,13.0
11.0,Aston Martin,4.0,11.0,65.128,7.0
12.0,Williams,-5.0,12.0,65.205,17.0
13.0,Racing Bulls,1.0,13.0,65.226,12.0
14.0,Alpine,-1.0,14.0,65.288,15.0
15.0,Haas F1 Team,4.0,15.0,65.312,11.0
16.0,Aston Martin,2.0,16.0,65.329,14.0
17.0,Haas F1 Team,7.0,17.0,65.364,10.0
18.0,Red Bull Racing,2.0,18.0,65.369,16.0
19.0,Williams,-1.0,19.0,65.582,20.0
20.0,Kick Sauber,11.0,20.0,65.606,9.0
